px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
9.88912	-11.2844	-2.45853	1.63792	-0.355217	9.83851	-11.2795	9.85	-11.3	0	-2.73184	0.0506192
9.87796	-11.4316	-2.48476	1.60108	-0.37507	9.83839	-11.4483	9.85	-11.45	0	-2.73182	0.123723
9.8766	-11.5574	-2.49087	1.57923	-0.378441	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	0.0429127
9.83786	-11.7094	-2.55281	1.52442	-0.419453	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	0.553977
9.83817	-11.8652	-2.68804	1.51576	-0.393608	9.77699	-11.9246	9.75	-11.9	0	-2.73084	0.577722
9.80498	-12.028	-2.72842	1.47345	-0.417237	9.75861	-12.0491	9.75	-12.05	0	-2.73085	0.1776
9.7474	-12.1395	-2.37592	1.39183	-0.513502	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	4.3233
9.6693	-12.3027	-2.47613	1.31841	-0.564602	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	0.868719
9.57412	-12.3836	-2.00776	1.19076	-0.724598	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	10.292
9.47258	-12.5174	-2.12189	1.10423	-0.776432	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	1.07646
9.41352	-12.6251	-2.13944	1.05891	-0.778855	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	0.0849813
9.31912	-12.7412	-2.20898	0.990719	-0.806386	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	0.385235
9.17288	-12.7889	-1.87438	0.792886	-1.05612	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	15.1943
9.01177	-12.9073	-2.10099	0.680733	-1.11367	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	2.10279
8.87944	-12.9703	-2.16077	0.55561	-1.22419	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	2.30409
8.74127	-13.0408	-2.27621	0.471812	-1.24604	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	0.659151
8.58454	-13.0895	-2.39064	0.349242	-1.33274	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	1.43211
8.42272	-13.1439	-2.49612	0.265904	-1.34001	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	0.418168
8.30667	-13.1792	-2.4204	0.214704	-1.30031	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	0.438066
8.13763	-13.2206	-2.53376	0.143519	-1.29477	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	0.414127
7.97748	-13.2284	-2.62705	0.0519953	-1.32832	7.88931	-13.1791	7.9	-13.25	-2.72673	0	0.424617
7.80794	-13.2406	-2.69846	-0.0176011	-1.32137	7.75593	-13.2425	7.75	-13.25	-2.72673	0	0.180163
7.65509	-13.2297	-2.70411	-0.0926447	-1.32241	7.52542	-13.1457	7.6	-13.25	-2.72991	0	0.24561
7.48754	-13.2213	-2.76006	-0.157565	-1.31169	7.44992	-13.2329	7.45	-13.25	-2.72991	0	0.108438
7.28033	-13.1656	-3.14095	-0.267239	-1.38574	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	3.64085
7.09204	-13.1304	-3.20086	-0.328436	-1.36721	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	0.162939
7.00065	-13.1238	-2.58398	-0.349872	-1.257	6.90569	-13.1515	6.9	-13.15	-2.72312	0	9.08391
6.81853	-13.0975	-2.69443	-0.388388	-1.21919	6.73255	-13.1364	6.75	-13.15	-2.72312	0	0.633584
6.73389	-13.0838	-2.35045	-0.420533	-1.16616	6.69426	-13.3705	6.6	-13.15	-3.00475	0	3.7735
6.55661	-13.0718	-2.49029	-0.429468	-1.1071	6.42749	-13.1436	6.45	-13.15	-3.00472	0	1.50358
6.45455	-13.0343	-2.38414	-0.472972	-1.08789	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	0.601105
6.31391	-13.0002	-2.44679	-0.498416	-1.05404	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	0.470879
6.19979	-12.9467	-2.40357	-0.546598	-1.04159	6.162	-13.1569	6.1	-13	-2.72732	0.909111	0.485304
6.04195	-12.8975	-2.48101	-0.568201	-0.999427	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	0.670873
5.92693	-12.83	-2.43354	-0.614541	-0.986601	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657	0.217912
5.75973	-12.78	-2.52213	-0.61937	-0.928898	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	1.10423
5.63121	-12.688	-2.67929	-0.671861	-0.936968	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	0.627993
5.48866	-12.6118	-2.71644	-0.696005	-0.905428	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	0.29639
5.36421	-12.5053	-2.84649	-0.747799	-0.912779	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	0.433644
5.20481	-12.4172	-2.90583	-0.758376	-0.866449	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	0.580691
5.10361	-12.3364	-2.7251	-0.790788	-0.844308	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	1.36421
4.98466	-12.2316	-2.7478	-0.825549	-0.830431	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	0.0697179
4.86233	-12.0942	-3.01139	-0.87519	-0.841619	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	1.37049
4.75734	-11.9643	-3.01612	-0.920933	-0.840792	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	0.00555436
4.69059	-11.8653	-2.61335	-0.96493	-0.82951	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	3.39423
4.63307	-11.7427	-2.5897	-1.02633	-0.848312	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	0.124043
4.55881	-11.6134	-2.66777	-1.07353	-0.84971	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	0.176619
4.51109	-11.4723	-2.66325	-1.13864	-0.870635	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	0.125607
4.41382	-11.279	-3.22817	-1.17738	-0.859373	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	6.16523
4.38367	-11.0996	-3.22335	-1.25488	-0.894729	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	0.310218
4.40872	-11.0032	-2.41644	-1.35129	-0.960007	4.46178	-10.9843	4.45	-10.95	0	1.81804	12.792
4.40414	-10.868	-2.41412	-1.4215	-0.980497	4.4464	-10.8663	4.45	-10.85	0	1.81805	0.118816
4.42061	-10.7802	-2.1061	-1.4978	-1.01407	4.60972	-11.1274	4.45	-10.75	0	1.81614	3.49681
4.42433	-10.6575	-2.11791	-1.56262	-1.02415	4.43858	-10.6346	4.45	-10.65	0	1.81614	0.0453583
4.38217	-10.4682	-2.80915	-1.5642	-0.939561	4.43099	-10.4242	4.45	-10.45	0	3.6396	10.7672
4.40795	-10.2967	-2.84495	-1.6382	-0.964789	4.44616	-10.2449	4.45	-10.25	0	3.6396	0.263701
4.44286	-10.1508	-2.73327	-1.71554	-0.999607	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	0.454791
4.49869	-9.98559	-2.78182	-1.79735	-1.03019	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	0.309377
4.52139	-9.83038	-2.93788	-1.82619	-0.99209	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725	0.886189
4.59038	-9.67641	-2.98669	-1.89893	-1.0183	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	0.242554
4.68608	-9.53897	-2.79393	-2.01395	-1.11235	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	2.72775
4.74853	-9.41562	-2.7594	-2.06961	-1.10648	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	0.100408
4.79428	-9.28135	-2.86287	-2.08627	-1.04312	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	1.04558
4.89058	-9.15342	-2.90641	-2.1533	-1.05944	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	0.168128
4.93357	-8.9984	-3.05506	-2.13121	-0.923187	5.03379	-9.03255	5	-9	0.908384	2.72514	4.25054
5.03848	-8.85247	-3.08772	-2.18814	-0.929746	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	0.0397695
5.16262	-8.73346	-3.03284	-2.27281	-0.985881	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	0.75846
5.2673	-8.62103	-2.99781	-2.32621	-0.985087	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	0.0706846
5.33045	-8.48962	-2.99769	-2.31106	-0.862233	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	2.89179
5.44236	-8.37029	-2.99545	-2.35707	-0.860798	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	0.00519516
5.54641	-8.25181	-2.99518	-2.38233	-0.819058	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852	0.400258
5.66086	-8.14983	-2.96402	-2.42696	-0.818895	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185	0.0287287
5.76951	-8.04561	-2.93549	-2.45078	-0.776037	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753	0.597195
5.87056	-7.95557	-2.8629	-2.48708	-0.770286	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752	0.218511
5.96312	-7.85799	-2.7839	-2.49035	-0.693339	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194	1.43356
6.07658	-7.76707	-2.76362	-2.52456	-0.689635	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194	0.0684879
6.11641	-7.64776	-2.55362	-2.45466	-0.48328	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613	10.1089
6.24873	-7.52439	-2.6652	-2.47169	-0.47105	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611	0.490116
6.38261	-7.43264	-2.72062	-2.51702	-0.512174	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653	0.728777
6.52915	-7.31455	-2.8286	-2.53699	-0.501732	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651	0.36798
6.65814	-7.22549	-2.8358	-2.56446	-0.503282	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789	0.0520197
6.77619	-7.14971	-2.7939	-2.59198	-0.504091	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785	0.0614422
6.90287	-7.06767	-2.7741	-2.61154	-0.488645	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964	0.0640838
7.04942	-6.9745	-2.83345	-2.63246	-0.480593	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964	0.108852
7.11854	-6.88261	-2.53578	-2.58757	-0.34324	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554	5.45613
7.24861	-6.78864	-2.59221	-2.59673	-0.331019	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554	0.161951
7.32721	-6.69877	-2.39972	-2.5628	-0.232285	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007	3.12507
7.45157	-6.60013	-2.47125	-2.56271	-0.216378	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005	0.249603
7.61084	-6.53486	-2.68842	-2.62599	-0.316898	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764	3.54284
7.74186	-6.45853	-2.69977	-2.64135	-0.314339	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764	0.00590685
7.8491	-6.387	-2.57999	-2.63818	-0.274426	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285	0.573146
7.96748	-6.32705	-2.55573	-2.65701	-0.279287	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281	0.0204861
8.08151	-6.2599	-2.5064	-2.66307	-0.262615	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003	0.119582
8.21899	-6.17869	-2.56451	-2.66871	-0.250874	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003	0.121458
8.35359	-6.10581	-2.624	-2.68254	-0.255695	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795	0.255824
8.50874	-6.00577	-2.72789	-2.67699	-0.230311	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794	0.430715
8.59739	-5.92165	-2.46083	-2.63791	-0.135169	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844	3.27275
8.734	-5.82158	-2.54638	-2.62504	-0.109936	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843	0.354589
8.87642	-5.74826	-2.64096	-2.6397	-0.126953	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643	0.413793
9.02901	-5.6311	-2.75925	-2.61925	-0.0930537	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643	0.629656
9.1265	-5.53714	-2.56502	-2.57967	-0.0133587	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918	2.05668
9.25616	-5.42192	-2.64493	-2.55564	0.0157883	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916	0.487814
9.36996	-5.33571	-2.63201	-2.54806	0.0245133	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466	0.229961
9.47708	-5.26013	-2.59938	-2.54779	0.0221639	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947	0.094717
9.54836	-5.16848	-2.29269	-2.48898	0.131255	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981	5.08592
9.65968	-5.04642	-2.38708	-2.45506	0.162474	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981	0.572411
9.75108	-4.95102	-2.3583	-2.42995	0.187058	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735	0.373243
9.86216	-4.8252	-2.45255	-2.39739	0.213281	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735	0.413948
9.95487	-4.72407	-2.43312	-2.37224	0.23476	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805	0.157567
10.0613	-4.59934	-2.50995	-2.34369	0.253219	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805	0.225953
10.228	-4.51585	-2.8243	-2.4198	0.0945985	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174	7.35621
10.3484	-4.39158	-2.87226	-2.40348	0.107528	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737	0.111072
10.3599	-4.26467	-2.35717	-2.27212	0.33074	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688	13.7979
10.4522	-4.1306	-2.44012	-2.23764	0.350208	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687	0.254136
10.5662	-4.02946	-2.58486	-2.26355	0.266413	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904	2.35508
10.6585	-3.89263	-2.64442	-2.23525	0.282041	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903	0.187702
10.748	-3.76887	-2.68431	-2.22075	0.274613	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896	0.448023
10.8475	-3.60904	-2.79096	-2.18884	0.294645	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896	0.352392
10.8914	-3.47712	-2.6826	-2.12109	0.386669	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928	2.07706
10.9625	-3.3228	-2.77383	-2.08369	0.407332	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928	0.403494
11.0788	-3.20356	-2.91488	-2.13569	0.266213	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765	5.4901
11.1584	-3.0653	-2.91352	-2.11786	0.269417	11.135	-3.05697	11.15	-3.05	1.81763	1.81764	0.0331359
11.1995	-2.9227	-2.77168	-2.05158	0.362923	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896	2.19025
11.2683	-2.77122	-2.80901	-2.02518	0.370373	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893	0.0591637
11.1936	-2.61306	-2.42444	-1.81045	0.738862	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617	35.0444
11.2077	-2.48281	-2.44253	-1.76305	0.749535	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616	0.29979
11.2575	-2.37801	-2.37928	-1.77857	0.641694	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643	3.06911
11.2779	-2.21997	-2.45264	-1.73281	0.652369	11.239	-2.16508	11.25	-2.15	0.908805	2.7264	0.280839
11.3228	-2.09884	-2.43526	-1.75014	0.548339	11.1623	-1.9797	11.3	-2	0.909855	2.72956	3.26044
11.3485	-1.92326	-2.55501	-1.71373	0.554015	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953	0.372317
